height,weight,label
149,77,fat
166,81,fat
126,70,fat
191,72,normal
124,88,fat
185,89,fat
183,88,fat
150,78,fat
167,56,normal
137,75,fat
196,49,thin
142,42,normal
117,50,fat
171,67,normal
152,43,normal
168,80,fat
179,53,thin
119,87,fat
196,51,thin
154,82,fat
200,45,thin
166,51,normal
184,61,thin
133,90,fat
173,48,thin
184,66,normal
172,75,fat
125,87,fat
159,73,fat
171,44,thin
199,71,thin
123,57,fat
119,52,fat
112,63,fat
122,66,fat
117,54,fat
113,40,fat
188,59,thin
199,76,normal
173,86,fat
163,50,normal
133,72,fat
150,59,fat
152,41,thin
159,79,fat
172,50,thin
182,89,fat
154,47,normal
198,44,thin
129,72,fat
160,72,fat
180,64,normal
199,47,thin
191,83,normal
128,51,fat
128,66,fat
148,67,fat
177,79,fat
134,53,fat
144,89,fat
147,86,fat
115,86,fat
195,58,thin
193,61,thin
144,62,fat
170,68,normal
186,71,normal
112,60,fat
132,67,fat
175,74,normal
155,54,normal
164,62,normal
165,45,thin
139,55,fat
174,55,thin
124,81,fat
153,50,normal
178,63,normal
193,64,thin
153,82,fat
123,76,fat
122,82,fat
188,83,normal
195,64,thin
120,72,fat
159,60,normal
152,72,fat
126,54,fat
126,51,fat
178,42,thin
176,69,normal
147,78,fat
170,86,fat
159,58,normal
184,60,thin
172,80,fat
180,66,normal
171,85,fat
189,65,thin
165,50,thin
200,85,normal
178,78,normal
183,90,fat
184,66,normal
114,50,fat
141,83,fat
165,61,normal
187,56,thin
116,52,fat
147,52,normal
193,76,normal
148,65,fat
146,62,fat
131,72,fat
145,62,fat
143,81,fat
167,83,fat
160,55,normal
198,87,normal
111,42,fat
174,86,fat
185,58,thin
160,57,normal
137,43,normal
134,56,fat
114,43,fat
185,42,thin
189,74,normal
137,58,fat
131,84,fat
144,62,fat
158,45,thin
158,80,fat
118,61,fat
132,79,fat
133,88,fat
133,82,fat
146,64,fat
197,73,normal
178,86,fat
149,60,fat
130,58,fat
167,59,normal
191,63,thin
169,73,fat
138,77,fat
197,78,normal
167,60,normal
125,79,fat
151,88,fat
189,51,thin
120,86,fat
189,78,normal
121,89,fat
139,72,fat
142,48,normal
113,71,fat
116,90,fat
120,70,fat
190,83,normal
159,47,normal
116,69,fat
167,46,thin
197,78,normal
172,56,normal
153,75,fat
136,90,fat
176,50,thin
118,87,fat
113,82,fat
111,70,fat
137,79,fat
124,67,fat
151,51,normal
142,60,fat
199,41,thin
159,64,fat
143,63,fat
191,66,thin
164,78,fat
160,79,fat
146,64,fat
167,56,normal
200,55,thin
157,86,fat
181,89,fat
159,64,fat
128,57,fat
165,53,normal
115,57,fat
138,62,fat
174,73,normal
163,48,thin
125,52,fat
117,86,fat
183,57,thin
186,69,normal
174,52,thin
131,60,fat
171,64,normal
161,69,fat
170,68,normal
121,87,fat
162,69,fat
140,63,fat
112,57,fat
162,76,fat
180,83,fat
124,79,fat
176,49,thin
124,48,fat
189,58,thin
136,67,fat
191,43,thin
132,50,fat
119,69,fat
186,83,normal
138,61,fat
181,74,normal
126,75,fat
143,71,fat
193,42,thin
174,81,fat
159,85,fat
167,57,normal
198,67,thin
160,87,fat
161,53,normal
164,59,normal
166,54,normal
148,57,fat
187,55,thin
129,52,fat
135,68,fat
163,90,fat
169,54,normal
129,58,fat
124,46,fat
145,78,fat
110,41,fat
168,85,fat
131,47,fat
112,53,fat
186,42,thin
137,90,fat
129,74,fat
188,51,thin
194,67,thin
117,45,fat
196,78,normal
165,44,thin
153,44,normal
110,86,fat
187,56,thin
171,51,thin
194,84,normal
133,42,normal
129,40,normal
128,80,fat
149,84,fat
133,57,fat
187,47,thin
150,66,fat
147,45,normal
134,75,fat
172,70,normal
184,56,thin
160,63,normal
132,53,fat
197,86,normal
112,77,fat
141,84,fat
176,52,thin
124,59,fat
181,66,normal
185,41,thin
147,61,fat
153,61,fat
136,72,fat
167,43,thin
149,44,normal
138,78,fat
183,53,thin
135,79,fat
138,62,fat
114,58,fat
180,65,normal
185,84,normal
143,57,fat
155,42,thin
193,42,thin
158,48,normal
186,83,normal
179,61,normal
125,87,fat
129,78,fat
138,66,fat
131,70,fat
156,56,normal
153,88,fat
166,84,fat
178,81,fat
168,63,normal
199,84,normal
112,82,fat
164,74,fat
194,61,thin
143,62,fat
115,45,fat
181,78,normal
158,89,fat
188,58,thin
160,77,fat
130,54,fat
128,77,fat
187,49,thin
179,77,normal
174,83,fat
136,41,normal
163,61,normal
139,87,fat
146,59,fat
180,68,normal
154,60,fat
116,73,fat
152,40,thin
152,57,normal
145,64,fat
192,79,normal
195,76,normal
185,57,thin
159,72,fat
172,74,fat
174,70,normal
110,61,fat
177,49,thin
145,90,fat
159,60,normal
162,63,normal
200,59,thin
116,43,fat
149,74,fat
159,78,fat
170,49,thin
148,77,fat
169,54,normal
169,66,normal
181,57,thin
132,47,fat
192,74,normal
191,49,thin
153,60,fat
149,40,thin
176,51,thin
142,69,fat
198,69,thin
164,45,thin
192,77,normal
137,88,fat
159,59,normal
143,45,normal
116,47,fat
122,52,fat
163,50,normal
196,46,thin
181,46,thin
189,53,thin
195,50,thin
193,41,thin
119,88,fat
140,65,fat
192,83,normal
194,65,thin
179,53,thin
126,81,fat
170,71,normal
153,85,fat
141,80,fat
192,76,normal
174,87,fat
186,79,normal
136,54,fat
175,77,fat
135,89,fat
122,87,fat
125,80,fat
186,47,thin
128,70,fat
121,90,fat
119,64,fat
194,79,normal
126,45,fat
167,78,fat
176,71,normal
148,84,fat
194,89,normal
178,57,thin
126,87,fat
190,60,thin
190,80,normal
176,53,thin
137,52,fat
124,62,fat
161,66,fat
194,62,thin
148,43,normal
114,54,fat
196,50,thin
163,51,normal
158,82,fat
160,61,normal
197,45,thin
158,89,fat
164,41,thin
173,54,thin
148,53,normal
200,60,thin
110,80,fat
174,55,thin
173,43,thin
170,87,fat
195,46,thin
155,47,normal
183,89,fat
111,45,fat
189,71,normal
174,56,thin
149,62,fat
167,49,thin
163,66,normal
166,87,fat
129,40,normal
165,49,thin
117,83,fat
137,72,fat
112,69,fat
139,69,fat
145,83,fat
173,56,normal
141,62,fat
164,61,normal
162,90,fat
129,88,fat
113,52,fat
186,40,thin
175,68,normal
131,66,fat
116,50,fat
132,87,fat
120,51,fat
171,47,thin
198,63,thin
164,58,normal
129,59,fat
195,88,normal
139,74,fat
198,68,thin
188,78,normal
196,40,thin
167,50,thin
200,78,normal
162,46,thin
161,43,thin
155,61,fat
156,78,fat
155,62,fat
186,78,normal
133,78,fat
141,45,normal
132,61,fat
180,77,normal
185,62,thin
145,84,fat
157,78,fat
154,75,fat
152,48,normal
176,87,fat
122,48,fat
148,47,normal
115,54,fat
185,47,thin
135,51,fat
191,53,thin
150,50,normal
130,40,normal
139,49,fat
182,88,fat
139,64,fat
156,64,fat
134,49,fat
151,44,normal
190,55,thin
179,67,normal
191,58,thin
123,77,fat
136,88,fat
130,65,fat
172,44,thin
120,84,fat
163,63,normal
171,49,thin
128,74,fat
120,85,fat
151,89,fat
185,55,thin
163,75,fat
152,61,fat
177,59,normal
195,51,thin
114,45,fat
123,42,fat
159,90,fat
111,75,fat
154,73,fat
163,67,fat
144,57,fat
136,78,fat
188,70,normal
196,63,thin
123,81,fat
137,63,fat
143,72,fat
153,90,fat
131,48,fat
185,63,thin
194,82,normal
146,89,fat
144,82,fat
134,48,fat
122,54,fat
180,87,fat
118,64,fat
110,70,fat
149,69,fat
136,77,fat
183,90,fat
125,46,fat
123,70,fat
119,46,fat
187,48,thin
165,81,fat
137,56,fat
172,78,fat
131,50,fat
154,78,fat
123,88,fat
136,63,fat
198,69,thin
200,64,thin
180,78,normal
129,56,fat
179,66,normal
126,60,fat
197,43,thin
161,59,normal
175,71,normal
140,80,fat
198,83,normal
130,40,normal
187,80,normal
172,62,normal
183,77,normal
184,63,normal
159,65,fat
116,73,fat
182,90,fat
191,80,normal
162,48,thin
159,55,normal
155,65,fat
151,59,fat
147,43,normal
165,84,fat
194,76,normal
185,71,normal
193,68,thin
113,43,fat
151,59,fat
123,55,fat
174,90,fat
194,73,normal
187,80,normal
140,49,fat
130,89,fat
197,77,normal
172,56,normal
165,55,normal
168,75,fat
200,40,thin
170,80,fat
187,58,thin
147,57,fat
114,74,fat
167,66,normal
150,51,normal
192,52,thin
124,59,fat
112,50,fat
155,62,fat
192,77,normal
189,41,thin
139,45,normal
165,62,normal
122,56,fat
145,71,fat
116,63,fat
145,48,normal
126,90,fat
185,60,thin
123,57,fat
145,48,normal
181,69,normal
127,73,fat
183,75,normal
132,61,fat
155,70,fat
144,81,fat
148,81,fat
151,75,fat
137,79,fat
171,70,normal
133,75,fat
193,80,normal
142,58,fat
176,60,normal
151,52,normal
182,45,thin
165,53,normal
166,54,normal
123,62,fat
175,87,fat
150,48,normal
161,82,fat
144,67,fat
190,73,normal
132,50,fat
157,76,fat
133,43,normal
178,63,normal
177,52,thin
141,77,fat
193,58,thin
164,78,fat
123,68,fat
110,43,fat
122,44,fat
163,62,normal
168,50,thin
131,62,fat
117,43,fat
200,84,normal
127,67,fat
200,51,thin
187,68,normal
191,43,thin
132,52,fat
197,44,thin
165,78,fat
110,53,fat
110,47,fat
191,76,normal
184,85,fat
111,79,fat
145,84,fat
191,75,normal
179,82,fat
124,46,fat
172,68,normal
182,72,normal
136,48,fat
117,42,fat
198,54,thin
137,90,fat
167,89,fat
159,87,fat
172,70,normal
140,90,fat
125,57,fat
166,71,fat
138,50,fat
121,52,fat
119,74,fat
181,86,fat
144,50,normal
185,90,fat
162,55,normal
146,61,fat
186,53,thin
166,63,normal
162,55,normal
110,88,fat
110,77,fat
142,69,fat
121,88,fat
153,87,fat
110,71,fat
141,81,fat
200,88,normal
125,76,fat
115,89,fat
113,85,fat
173,83,fat
172,44,thin
127,88,fat
157,45,thin
165,56,normal
152,89,fat
111,58,fat
120,57,fat
134,87,fat
146,58,fat
159,73,fat
193,83,normal
115,74,fat
173,61,normal
142,66,fat
111,44,fat
131,85,fat
166,48,thin
112,68,fat
134,54,fat
176,57,thin
188,66,normal
153,55,normal
160,81,fat
196,58,thin
172,89,fat
113,72,fat
157,83,fat
161,83,fat
143,84,fat
153,55,normal
144,87,fat
151,53,normal
150,44,normal
162,84,fat
195,48,thin
180,67,normal
180,49,thin
159,69,fat
153,55,normal
177,69,normal
149,51,normal
160,90,fat
149,63,fat
113,60,fat
128,90,fat
168,78,fat
165,89,fat
115,73,fat
119,47,fat
168,42,thin
176,78,fat
145,61,fat
117,65,fat
152,52,normal
193,45,thin
118,47,fat
171,72,normal
146,74,fat
156,50,normal
171,56,normal
112,60,fat
122,66,fat
177,50,thin
200,81,normal
154,51,normal
159,45,thin
121,72,fat
117,68,fat
160,75,fat
175,56,thin
198,74,normal
183,66,normal
164,85,fat
118,90,fat
193,62,thin
129,86,fat
183,66,normal
137,54,fat
187,80,normal
175,70,normal
131,70,fat
162,45,thin
162,59,normal
187,51,thin
118,89,fat
110,72,fat
186,85,normal
167,76,fat
114,44,fat
192,42,thin
156,52,normal
156,77,fat
123,43,fat
123,67,fat
112,67,fat
162,61,normal
195,65,thin
191,56,thin
163,76,fat
189,63,thin
198,62,thin
185,47,thin
192,87,normal
133,40,normal
178,53,thin
121,43,fat
146,78,fat
195,78,normal
163,47,thin
164,79,fat
141,84,fat
141,82,fat
196,85,normal
192,63,thin
200,60,thin
143,43,normal
115,80,fat
182,73,normal
197,51,thin
112,60,fat
161,84,fat
189,77,normal
110,43,fat
181,44,thin
119,51,fat
117,65,fat
110,83,fat
177,50,thin
194,42,thin
192,45,thin
160,88,fat
147,60,fat
186,48,thin
115,40,fat
187,74,normal
167,84,fat
182,58,thin
151,89,fat
158,42,thin
188,60,thin
187,83,normal
185,55,thin
199,62,thin
122,87,fat
127,72,fat
147,80,fat
196,57,thin
112,81,fat
115,55,fat
120,90,fat
110,47,fat
138,89,fat
139,52,fat
170,60,normal
110,52,fat
195,52,thin
151,88,fat
186,85,normal
112,83,fat
126,63,fat
119,57,fat
176,84,fat
179,43,thin
161,46,thin
200,66,thin
123,58,fat
146,82,fat
151,43,normal
122,52,fat
130,60,fat
161,53,normal
123,74,fat
173,50,thin
142,42,normal
119,58,fat
131,70,fat
148,54,normal
142,41,normal
167,48,thin
138,45,normal
183,87,fat
195,67,thin
121,82,fat
197,55,thin
199,59,thin
123,82,fat
182,80,normal
171,62,normal
136,84,fat
175,54,thin
128,83,fat
181,82,fat
111,86,fat
117,58,fat
126,51,fat
182,67,normal
130,79,fat
163,61,normal
143,51,normal
161,73,fat
155,89,fat
178,50,thin
140,65,fat
115,88,fat
169,57,normal
132,89,fat
188,71,normal
197,82,normal
150,85,fat
134,74,fat
133,76,fat
161,77,fat
150,80,fat
139,60,fat
163,40,thin
139,85,fat
149,56,fat
174,54,thin
115,52,fat
194,51,thin
115,43,fat
148,44,normal
193,90,normal
118,49,fat
165,60,normal
154,74,fat
179,73,normal
128,89,fat
170,56,normal
121,85,fat
138,80,fat
133,42,normal
115,67,fat
119,86,fat
134,72,fat
190,89,normal
136,71,fat
175,76,normal
184,62,thin
196,59,thin
152,54,normal
152,73,fat
155,71,fat
154,59,normal
122,85,fat
124,79,fat
184,83,normal
141,52,fat
115,53,fat
111,64,fat
156,54,normal
149,60,fat
130,48,fat
195,40,thin
189,88,normal
155,73,fat
115,69,fat
169,58,normal
169,47,thin
126,80,fat
148,64,fat
147,47,normal
147,49,normal
145,40,normal
127,45,fat
136,87,fat
115,72,fat
155,69,fat
168,62,normal
179,79,normal
200,89,normal
160,80,fat
191,57,thin
123,73,fat
113,58,fat
149,49,normal
131,40,normal
119,47,fat
121,79,fat
144,61,fat
128,75,fat
124,69,fat
144,50,normal
188,46,thin
175,56,thin
176,61,normal
111,80,fat
143,84,fat
141,89,fat
193,71,normal
190,76,normal
114,56,fat
199,59,thin
172,72,normal
191,61,thin
166,64,normal
150,80,fat
125,46,fat
186,63,thin
185,75,normal
150,85,fat
170,72,normal
158,57,normal
113,73,fat
134,69,fat
130,49,fat
156,81,fat
133,58,fat
134,58,fat
112,90,fat
185,57,thin
160,78,fat
114,71,fat
193,55,thin
156,77,fat
126,48,fat
120,61,fat
188,50,thin
121,52,fat
151,83,fat
163,69,fat
125,71,fat
132,88,fat
124,68,fat
138,78,fat
173,44,thin
151,83,fat
133,69,fat
113,77,fat
185,53,thin
153,80,fat
135,46,fat
188,81,normal
191,75,normal
198,71,thin
148,40,thin
186,86,normal
160,67,fat
173,48,thin
125,74,fat
130,46,fat
174,78,fat
132,49,fat
199,54,thin
162,84,fat
182,44,thin
198,41,thin
124,62,fat
140,65,fat
195,82,normal
183,89,fat
186,50,thin
151,56,normal
150,90,fat
179,84,fat
169,82,fat
185,44,thin
142,80,fat
130,75,fat
110,50,fat
151,90,fat
110,40,fat
116,69,fat
151,87,fat
173,40,thin
191,66,thin
169,72,fat
152,80,fat
119,61,fat
126,52,fat
142,42,normal
191,54,thin
194,52,thin
185,57,thin
164,65,normal
173,48,thin
124,57,fat
136,64,fat
168,90,fat
123,58,fat
165,53,normal
164,78,fat
135,57,fat
181,56,thin
170,53,thin
160,71,fat
184,86,fat
177,57,thin
193,55,thin
181,58,thin
191,61,thin
133,82,fat
147,43,normal
111,89,fat
114,68,fat
190,57,thin
167,82,fat
169,53,normal
118,50,fat
118,84,fat
160,41,thin
184,54,thin
117,79,fat
166,56,normal
164,42,thin
156,42,thin
184,50,thin
129,52,fat
110,41,fat
170,75,fat
152,63,fat
146,58,fat
176,76,normal
179,49,thin
125,83,fat
111,72,fat
176,64,normal
129,49,fat
194,73,normal
153,56,normal
197,48,thin
194,53,thin
143,52,fat
143,75,fat
125,63,fat
167,46,thin
159,59,normal
117,44,fat
181,70,normal
135,80,fat
186,75,normal
193,74,normal
171,46,thin
200,48,thin
163,65,normal
183,71,normal
130,40,normal
193,80,normal
133,54,fat
110,65,fat
111,44,fat
112,44,fat
157,89,fat
168,77,fat
125,85,fat
147,71,fat
199,53,thin
177,51,thin
154,56,normal
165,89,fat
169,44,thin
186,43,thin
199,50,thin
164,69,fat
200,42,thin
112,86,fat
117,60,fat
111,46,fat
121,76,fat
182,44,thin
186,63,thin
167,65,normal
185,68,normal
145,69,fat
183,84,fat
114,70,fat
148,54,normal
182,51,thin
179,83,fat
146,87,fat
178,55,thin
146,45,normal
169,48,thin
127,51,fat
114,83,fat
125,87,fat
184,54,thin
117,71,fat
192,73,normal
119,53,fat
185,53,thin
160,53,normal
130,53,fat
159,61,normal
154,40,thin
115,48,fat
111,85,fat
156,53,normal
155,45,normal
135,48,fat
122,55,fat
189,63,thin
150,67,fat
188,69,normal
112,77,fat
131,88,fat
154,55,normal
184,79,normal
181,47,thin
150,83,fat
179,40,thin
142,65,fat
127,81,fat
195,63,thin
121,86,fat
165,46,thin
138,90,fat
134,82,fat
166,80,fat
129,62,fat
114,42,fat
193,71,normal
139,82,fat
172,43,thin
183,87,fat
123,59,fat
115,53,fat
144,51,normal
187,65,normal
111,60,fat
141,71,fat
155,48,normal
122,67,fat
171,77,fat
112,86,fat
172,84,fat
123,89,fat
178,54,thin
142,83,fat
175,61,normal
190,56,thin
174,55,thin
155,85,fat
174,80,fat
160,85,fat
111,71,fat
124,74,fat
111,58,fat
177,81,fat
110,50,fat
152,60,fat
144,85,fat
184,75,normal
194,51,thin
156,82,fat
196,45,thin
129,49,fat
180,41,thin
125,45,fat
179,68,normal
110,79,fat
148,88,fat
197,66,thin
157,68,fat
195,76,normal
178,49,thin
187,52,thin
169,76,fat
167,76,fat
183,66,normal
181,75,normal
186,50,thin
117,78,fat
138,80,fat
114,71,fat
175,68,normal
125,50,fat
163,45,thin
120,85,fat
159,42,thin
150,48,normal
130,52,fat
118,58,fat
173,71,normal
162,66,fat
182,46,thin
180,52,thin
196,68,thin
176,48,thin
116,75,fat
195,68,thin
113,47,fat
167,71,fat
136,87,fat
170,66,normal
191,69,normal
140,87,fat
141,87,fat
122,78,fat
171,77,fat
156,41,thin
199,41,thin
140,50,fat
183,59,thin
156,79,fat
125,80,fat
148,49,normal
164,40,thin
111,90,fat
168,51,thin
112,45,fat
165,62,normal
124,89,fat
195,70,thin
182,60,thin
167,78,fat
118,87,fat
164,80,fat
197,82,normal
142,73,fat
115,80,fat
140,76,fat
193,76,normal
128,42,fat
194,78,normal
125,81,fat
137,46,normal
143,71,fat
195,70,thin
169,65,normal
174,87,fat
198,63,thin
194,89,normal
172,42,thin
167,89,fat
148,58,fat
181,81,normal
151,47,normal
193,86,normal
125,59,fat
170,67,normal
188,56,thin
117,48,fat
156,63,fat
195,77,normal
169,43,thin
195,85,normal
156,89,fat
123,45,fat
181,88,fat
133,77,fat
175,43,thin
144,64,fat
121,55,fat
174,46,thin
175,57,normal
173,44,thin
138,51,fat
147,51,normal
145,60,fat
183,62,normal
169,43,thin
167,74,fat
159,62,normal
173,58,normal
181,44,thin
145,61,fat
147,48,normal
157,84,fat
169,47,thin
162,43,thin
114,87,fat
144,77,fat
134,46,fat
125,46,fat
112,47,fat
179,73,normal
189,64,thin
193,55,thin
135,75,fat
198,84,normal
192,81,normal
176,66,normal
155,67,fat
157,73,fat
170,76,fat
133,45,fat
175,69,normal
198,41,thin
192,43,thin
151,65,fat
134,82,fat
160,41,thin
160,89,fat
162,85,fat
111,43,fat
184,46,thin
173,80,fat
173,80,fat
158,57,normal
165,77,fat
165,50,thin
194,71,normal
119,49,fat
170,87,fat
196,64,thin
143,62,fat
192,65,thin
170,46,thin
113,71,fat
160,78,fat
187,47,thin
142,84,fat
111,49,fat
190,48,thin
130,68,fat
157,77,fat
115,43,fat
111,43,fat
186,47,thin
110,59,fat
189,46,thin
159,62,normal
184,55,thin
177,64,normal
162,41,thin
168,56,normal
136,79,fat
198,50,thin
196,49,thin
155,44,thin
123,40,fat
152,50,normal
141,47,normal
114,43,fat
131,61,fat
118,89,fat
192,51,thin
184,63,normal
147,84,fat
133,65,fat
168,80,fat
155,83,fat
197,88,normal
116,55,fat
169,71,normal
176,76,normal
189,50,thin
112,65,fat
120,78,fat
132,64,fat
122,44,fat
157,58,normal
169,68,normal
140,65,fat
151,48,normal
187,62,thin
122,86,fat
159,47,normal
120,57,fat
129,89,fat
115,82,fat
180,49,thin
171,53,thin
198,63,thin
174,76,fat
137,82,fat
160,52,normal
181,84,fat
111,65,fat
164,81,fat
122,71,fat
182,44,thin
186,80,normal
144,42,normal
159,50,normal
168,86,fat
198,83,normal
184,41,thin
190,75,normal
138,86,fat
123,79,fat
189,62,thin
111,79,fat
148,90,fat
117,53,fat
115,53,fat
148,48,normal
143,72,fat
168,80,fat
126,84,fat
159,60,normal
149,56,fat
184,71,normal
161,46,thin
168,77,fat
185,47,thin
138,42,normal
136,71,fat
113,87,fat
127,52,fat
198,83,normal
179,76,normal
174,73,normal
111,60,fat
132,63,fat
185,83,normal
120,62,fat
184,55,thin
187,51,thin
141,46,normal
179,79,normal
116,40,fat
122,46,fat
176,63,normal
145,58,fat
123,81,fat
124,79,fat
149,51,normal
139,73,fat
144,82,fat
191,80,normal
183,85,fat
197,53,thin
188,69,normal
131,53,fat
125,58,fat
129,83,fat
157,84,fat
150,86,fat
141,60,fat
135,69,fat
159,80,fat
177,57,thin
191,55,thin
173,55,thin
169,69,normal
125,89,fat
139,88,fat
184,57,thin
144,59,fat
148,64,fat
194,90,normal
197,49,thin
152,77,fat
156,73,fat
169,47,thin
181,71,normal
162,71,fat
137,59,fat
139,55,fat
156,66,fat
156,82,fat
150,71,fat
142,55,fat
145,57,fat
178,74,normal
174,79,fat
180,67,normal
158,57,normal
130,87,fat
123,53,fat
158,61,normal
124,50,fat
165,65,normal
179,51,thin
174,48,thin
195,51,thin
164,48,thin
116,79,fat
174,76,fat
162,68,fat
115,54,fat
200,64,thin
167,60,normal
154,46,normal
197,64,thin
161,43,thin
160,60,normal
149,90,fat
132,84,fat
160,63,normal
140,67,fat
129,47,fat
154,63,fat
116,61,fat
151,66,fat
168,40,thin
119,84,fat
164,53,normal
150,42,normal
181,56,thin
176,74,normal
161,78,fat
138,73,fat
117,78,fat
147,69,fat
142,55,fat
143,70,fat
198,60,thin
120,82,fat
151,45,normal
133,80,fat
169,46,thin
115,54,fat
138,73,fat
123,69,fat
119,42,fat
149,73,fat
161,84,fat
170,77,fat
156,42,thin
127,82,fat
118,81,fat
183,52,thin
197,50,thin
164,52,normal
181,79,normal
111,75,fat
157,80,fat
133,81,fat
170,85,fat
192,60,thin
139,61,fat
188,68,normal
137,57,fat
166,41,thin
127,69,fat
144,84,fat
125,65,fat
159,71,fat
118,60,fat
196,68,thin
110,68,fat
191,77,normal
110,45,fat
191,51,thin
117,83,fat
195,90,normal
184,65,normal
125,54,fat
154,88,fat
142,61,fat
136,81,fat
155,52,normal
198,79,normal
146,79,fat
184,53,thin
143,59,fat
136,87,fat
158,43,thin
194,76,normal
156,47,normal
179,70,normal
198,74,normal
168,59,normal
156,47,normal
186,58,thin
176,58,normal
143,42,normal
190,58,thin
144,46,normal
149,61,fat
198,41,thin
167,59,normal
169,70,normal
112,54,fat
143,44,normal
150,85,fat
138,60,fat
153,68,fat
113,62,fat
162,89,fat
193,56,thin
133,85,fat
178,90,fat
112,66,fat
170,72,normal
122,50,fat
137,55,fat
192,43,thin
111,90,fat
199,70,thin
119,78,fat
177,44,thin
121,46,fat
173,61,normal
192,51,thin
139,76,fat
190,53,thin
181,50,thin
200,62,thin
166,45,thin
122,75,fat
186,41,thin
135,58,fat
146,87,fat
164,58,normal
155,44,thin
187,90,fat
193,42,thin
115,81,fat
155,87,fat
147,57,fat
150,69,fat
190,66,thin
193,57,thin
182,78,normal
168,73,fat
124,81,fat
151,64,fat
182,43,thin
192,55,thin
181,66,normal
148,44,normal
159,84,fat
183,56,thin
144,87,fat
147,71,fat
176,76,normal
140,67,fat
163,77,fat
116,51,fat
125,46,fat
163,74,fat
130,88,fat
136,51,fat
129,67,fat
150,61,fat
199,64,thin
193,60,thin
148,88,fat
140,47,normal
125,68,fat
189,56,thin
119,74,fat
191,86,normal
137,62,fat
121,55,fat
111,46,fat
154,54,normal
122,90,fat
188,58,thin
183,53,thin
136,79,fat
197,62,thin
187,60,thin
113,74,fat
117,57,fat
132,56,fat
189,73,normal
186,74,normal
174,52,thin
151,64,fat
125,88,fat
123,69,fat
184,51,thin
175,50,thin
146,86,fat
187,83,normal
128,83,fat
139,79,fat
128,45,fat
186,40,thin
128,74,fat
177,46,thin
115,82,fat
192,52,thin
132,46,fat
134,86,fat
155,47,normal
174,55,thin
130,68,fat
148,47,normal
148,69,fat
153,69,fat
